,Datetime Event Began,Alert Criteria,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
51,2019-03-13 11:29:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1368136095342301,-0.01138650981195648,-1.4085026352476848,0.07683802748095693,0.37202318919570865,0.08491052827660613,-0.1875379626336456,-0.16329407009396105
52,2019-03-25 07:47:00,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14452919431172256,-0.2545627744590003,-0.7157880140579531,0.09142292515829735,-0.42440842988732297,0.08491052827660613,-0.1875379626336456,-0.2480631003014161
53,2019-04-07 13:46:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.06708219239425109,0.7116441431392745,0.5875289061315963,-0.1279429238010299,1.1872890783867829,-2.297198633285961,-2.1688109383398793,-0.258977373343406
54,2019-04-18 19:55:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12837013940037043,-0.11004161955862198,0.7114566412425601,0.7202893955989206,-0.11678583639781812,-0.25585842393711794,0.03907517210377014,-0.2652723275045537
55,2019-04-25 18:03:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.12342051897707339,-0.04059898594155305,0.38957983523008005,-0.6760397924373147,-0.5814510283359925,-0.18084864858661612,-0.24733974785885868,-0.2652723275045537
56,2019-04-26 01:00:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.14423804016917569,-0.23027805524674472,0.0718531832140702,0.9015792651877118,0.13491320873026555,-0.733844758403363,-0.7534357436728668,-0.2652723275045537
57,2019-05-08 09:22:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.14103534460115993,-0.25455860898400673,0.27789373379601756,-0.26825106934897447,-0.3068012557957888,-0.45461789032564226,-0.39977112351888106,-0.2652723275045537
58,2019-05-09 17:55:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.04466332341814093,0.7368827561250475,0.720914629187405,0.4120715021001553,1.5488537670496323,-2.007118233097428,-1.9097095977570222,-0.2652723275045537
59,2019-05-18 01:55:00,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1408897675298865,-0.2545627744590003,-0.9095220329813722,-0.21182140571640723,-0.3311470205001155,-0.08238635899758007,-0.3242075503967731,-0.2652723275045537
60,2019-05-24 21:47:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14234553824262092,-0.20890500305496376,-0.004776808552253845,-1.6855037751976876,-0.48487444446305744,-0.08238635899758007,-0.3242075503967731,-0.2652723275045537
61,2019-05-27 22:07:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0947418359362052,0.03702047508780706,0.6114391990878707,-0.6186455191700024,-0.001518267952388996,-0.45461789032564226,-0.39977112351888106,-0.17084801508733827
62,2019-06-07 14:43:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14409246309790225,-0.25455860898400673,1.1272522657247277,-0.48867832185394,-0.10307331654850417,-1.8338974986580745,-1.7031677945418424,-0.2652723275045537
63,2019-06-12 14:56:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.0023003956775691286,-0.12582043883409777,0.9027825999398288,-0.5065578796126636,-0.5850427553411437,0.27329262678376154,0.6549466738210761,-0.2652723275045537
64,2019-06-22 20:46:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12851571647164386,-0.11028321710824647,1.1902930328976924,-0.4498388330896724,-0.4191495788705865,0.491940147989392,0.9349484981860312,-0.2652723275045537
65,2019-06-23 05:13:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.13841495731823797,-0.18708624503887553,0.7109616687475683,0.15018162212275507,2.1695115472956643,-2.4341423882257827,-2.268033244505413,-0.2652723275045537
66,2019-06-26 13:58:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13754149489059733,-0.2545627744590003,0.7016165880421221,-0.49035243774895154,-0.5448737096025716,0.7696886747228193,2.278847201515764,-0.2652723275045537
67,2019-06-30 15:15:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3189882006229187,-0.03588366824888182,0.7264048105913145,0.13191120881466456,-0.3341758086245086,-1.2408230362229178,-1.061159805088019,-0.2652723275045537
68,2019-07-11 11:08:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14147207581498028,-0.246052709047227,1.3134882966785992,-0.2818158923375727,-0.2515423317461399,-1.6081716365792618,-1.6239518546398382,-0.2652723275045537
69,2019-07-13 18:47:00,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.07945624345249372,0.04813812784552747,0.9028130078064158,-0.17176818292825627,-0.5716862578377122,-0.6647423453998499,-0.7951147137276271,-0.2652723275045537
70,2019-07-20 11:55:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.11614166541340125,-0.04628902478270932,0.9028526056060152,0.23686676588510958,0.30341443907631316,0.6395837081431412,0.6479465724342274,-0.2652723275045537
71,2019-07-21 23:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.13652245539168323,-0.06711639975033841,1.2597871711945499,-0.1036858285743605,-0.4432429797840933,-0.6647423453998499,-0.7951147137276271,-0.2652723275045537
72,2019-07-22 17:50:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.1381238031756911,0.143656634922068,1.363533406144845,-0.7374854261705545,-0.042039089729800666,0.6395837081431412,0.6479465724342274,-0.2652723275045537
73,2019-07-23 15:39:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.13739591781932387,-0.02739859568706973,0.47931454109137445,-0.3933330160648884,2.9580016918150926,-0.6647423453998499,-0.7951147137276271,-0.2652723275045537
74,2019-08-05 17:23:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.13564899296404256,-0.2545627744590003,0.7502624848499226,-0.5016962470535499,-0.5782865395985493,0.9047124017581788,0.9392501936632741,-0.2652723275045537
75,2019-08-15 08:30:00,Fuel supply emergencies that could impact electric power system adequacy or reliability.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.12342051897707339,-0.2545627744590003,0.7115556357415579,-0.6845794247919668,-0.5237887625181593,-0.888888685496561,-0.9007487153978049,-0.2652723275045537
76,2019-08-15 23:03:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.13361091396621436,0.0008558211940158998,1.0577589327704446,-0.7010231819772035,-0.5850427553411437,0.9047124017581788,0.9392501936632741,-0.2652723275045537
77,2019-08-18 16:47:00,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.03578312207046093,0.10522179715680528,1.5156103608223461,0.6987218590008923,-0.5623810803227792,-1.4628587800206991,-1.5154279817731535,-0.2652723275045537
78,2019-08-18 16:30:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.10755261820826814,-0.00046879985392531056,1.5156103608223461,0.6987218590008923,-0.5623810803227792,-1.4628587800206991,-1.5154279817731535,-0.2652723275045537
79,2019-08-18 15:59:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.10580569335298683,0.10522179715680528,1.3622734761575934,-0.5956878098630778,0.010997622726433872,-2.2640112075197187,-2.148421428959046,-0.2652723275045537
80,2019-09-05 22:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.14482034845426944,-0.2462318244719486,0.9771526663174045,1.4832388749387915,0.02307071922685548,0.9248470158520543,1.1841514077884372,-0.2652723275045537
81,2019-09-10 21:22:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.016421371591093064,-0.2545627744590003,-0.33655852185361884,0.13456991412042996,-0.4558541065052531,0.33526080360445554,0.7353451152526718,-0.2652723275045537
82,2019-09-25 03:47:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14161765288625372,0.03503770899088877,0.7649826668676503,-0.7891402721111358,-0.5819702055178706,0.33526080360445554,0.7353451152526718,-0.2652723275045537
83,2019-09-30 12:17:00,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3986188586094918,-0.2545627744590003,-0.8771796972261653,-0.39502630913888326,-0.46588375836159457,0.33526080360445554,0.7353451152526718,-0.1258468964973155
84,2019-10-09 00:27:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.20412789138817247,2.8187579995642973,-0.008400129020906378,-0.07508798999133992,-0.5846500131198247,0.09654976650060179,0.043018710818068275,-0.2652723275045537
85,2019-10-26 18:20:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.31913377769419216,3.7942789192480957,0.23322484686319037,-0.4214793098281769,-0.5848875693102147,0.09654976650060179,0.043018710818068275,-0.2652723275045537
86,2019-10-30 06:32:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.10376761435515863,0.22197589575034046,-0.46689287933489537,-0.0620657599222861,-0.5839907672483248,0.09654976650060179,0.043018710818068275,-0.2652723275045537
87,2019-11-05 08:56:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07310852724207414,-0.2545627744590003,0.9838895024860833,-0.6858925908493501,-0.3131179748267138,-2.849921440126828,-2.5923395576703068,-0.2652723275045537
88,2019-11-08 05:50:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1347755305364019,-0.2545627744590003,0.1723800628133774,-1.320881333264175,-0.5839933735923467,0.037557814718296896,-0.14852893644833048,-0.2652723275045537
89,2019-11-20 09:49:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11934436098141699,-0.02962712480860604,-0.42412622725332305,0.35809593675018325,-0.20654879079828556,0.037557814718296896,-0.14852893644833048,-0.19642693545396145
90,2019-11-26 18:07:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.101583958286057,0.13282639993890089,-0.8619760679088709,-0.318169617947015,-0.3952774905195254,0.037557814718296896,-0.14852893644833048,0.10830244698600958
91,2019-11-27 02:44:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1401618821735193,-0.2545544435090132,-0.8780888736137195,-0.012038692740336823,1.095829738653148,0.037557814718296896,-0.14852893644833048,5.673630801814657
92,2019-11-27 12:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.1408897675298865,0.19114304984826236,-0.7435892536602806,2.713016372034744,1.2436331558732256,-0.3605269643311862,-0.4295367917170646,5.673630801814657
93,2019-12-07 06:10:00,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14496592552554288,-0.2528965844615899,-0.6086350029007482,-0.20270584466806965,-0.5849585962937183,-2.474928450986725,-2.495376991524778,-0.13794257288133896
94,2019-12-11 20:53:00,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14511150259681632,-0.2529299082615381,-0.7638583773301976,0.6926448183020001,-0.5850427553411437,-2.474928450986725,-2.495376991524778,-0.23789850403506776
95,2019-12-11 13:27:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.14263669238516782,-0.25455860898400673,-2.6330725074174826,0.19837884145879423,-0.5686059875048842,0.7805520545622281,1.4370434679933966,-0.23789850403506776
96,2019-12-31 11:03:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14161765288625372,-0.2545627744590003,-0.46056598766918116,-0.8915035396211587,-0.5829401257002645,-2.157743331102838,-2.043639033132937,-0.23944325549805082
97,2020-01-11 02:25:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.14205438410007404,-0.22315092753282206,-0.7977144959876412,0.575155364790091,5.709748979297664,-2.4402296668623094,-2.4292758422379794,-0.17344684937405064
98,2020-01-11 13:20:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.144674771382996,-0.2545627744590003,0.31577562874606213,1.24252492517749,0.48447215710579505,0.27844955369355434,0.7484620769746844,-0.17344684937405064
99,2020-01-11 12:50:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11337570105920584,-0.12662021003285473,0.5333655375444863,1.4576767196180558,0.3533650836394866,0.27844955369355434,0.7484620769746844,-0.17344684937405064
100,2020-01-17 05:28:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.13259187446730028,0.02812302050163591,-0.8191976965590064,-0.7024078241617611,0.5365911669835879,0.4138377340354164,-0.016054455286508052,5.564325876496615
101,2020-01-22 02:57:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14423804016917569,-0.2415664924791997,-0.9075025887477727,-1.1063975438915206,-0.5293885094656331,0.4138377340354164,-0.016054455286508052,-0.16879531264348577
102,2020-01-27 14:10:00,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.06664546118043077,0.28694897469935615,-1.1880669498369365,-0.041504344023779546,-0.4936682295518295,0.8708739263977079,0.32371545535236385,-0.1879464716601854
103,2020-01-30 03:01:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13433879932258158,-0.2545627744590003,-1.4191867307765063,0.286158318220566,-0.5536577183963476,0.8708739263977079,0.32371545535236385,-0.2652723275045537
